,Datetime,n_spawn,entrance,route,spawn_delay,Adjusted_Datetime
238,2024-03-04 09:20:58,1.0,E24,route_E24_A2,9,2024-03-04 09:20:49
152,2024-03-04 09:20:56,1.0,E4,route_E4_A16,3,2024-03-04 09:20:53
227,2024-03-04 09:21:02,1.0,E24,route_E24_A2,9,2024-03-04 09:20:53
225,2024-03-04 09:21:04,1.0,E24,route_E24_A6,9,2024-03-04 09:20:55
432,2024-03-04 09:21:01,1.0,E12,route_E12_A18,3,2024-03-04 09:20:58
224,2024-03-04 09:21:09,1.0,E24,route_E24_A6,9,2024-03-04 09:21:00
223,2024-03-04 09:21:11,1.0,E24,route_E24_A5,9,2024-03-04 09:21:02
222,2024-03-04 09:21:13,1.0,E24,route_E24_A6,9,2024-03-04 09:21:04
438,2024-03-04 09:21:07,1.0,E17,route_E17_A10,1,2024-03-04 09:21:06
354,2024-03-04 09:21:16,1.0,E5,route_E5_A3,4,2024-03-04 09:21:12
153,2024-03-04 09:21:16,1.0,E4,route_E4_A16,3,2024-03-04 09:21:13
154,2024-03-04 09:21:19,1.0,E4,route_E4_A16,3,2024-03-04 09:21:16
155,2024-03-04 09:21:22,1.0,E4,route_E4_A7,3,2024-03-04 09:21:19
293,2024-03-04 09:21:21,1.0,E22,route_E22_A7,0,2024-03-04 09:21:21
156,2024-03-04 09:21:24,1.0,E4,route_E4_A16,3,2024-03-04 09:21:21
450,2024-03-04 09:21:26,1.0,E11,route_E11_A7,2,2024-03-04 09:21:24
157,2024-03-04 09:21:27,1.0,E4,route_E4_A7,3,2024-03-04 09:21:24
344,2024-03-04 09:21:29,1.0,E5,route_E5_A3,4,2024-03-04 09:21:25
158,2024-03-04 09:21:29,1.0,E4,route_E4_A7,3,2024-03-04 09:21:26
451,2024-03-04 09:21:29,1.0,E11,route_E11_A18,2,2024-03-04 09:21:27
159,2024-03-04 09:21:31,1.0,E4,route_E4_A16,3,2024-03-04 09:21:28
345,2024-03-04 09:21:38,1.0,E5,route_E5_A3,4,2024-03-04 09:21:34
136,2024-03-04 09:21:38,1.0,E4,route_E4_A15,3,2024-03-04 09:21:35
135,2024-03-04 09:21:40,1.0,E4,route_E4_A7,3,2024-03-04 09:21:37
469,2024-03-04 09:21:42,1.0,E9,route_E9_A2,3,2024-03-04 09:21:39
346,2024-03-04 09:21:43,1.0,E5,route_E5_A3,4,2024-03-04 09:21:39
470,2024-03-04 09:21:44,1.0,E9,route_E9_A2,3,2024-03-04 09:21:41
292,2024-03-04 09:21:43,1.0,E22,route_E22_A2,0,2024-03-04 09:21:43
471,2024-03-04 09:21:46,1.0,E9,route_E9_A2,3,2024-03-04 09:21:43
221,2024-03-04 09:21:57,1.0,E24,route_E24_A2,9,2024-03-04 09:21:48
515,2024-03-04 09:21:51,1.0,E1,route_E1_A16,2,2024-03-04 09:21:49
436,2024-03-04 09:21:51,1.0,E15,route_E15_A4,1,2024-03-04 09:21:50
220,2024-03-04 09:22:00,1.0,E24,route_E24_A2,9,2024-03-04 09:21:51
497,2024-03-04 09:21:52,1.0,E2,route_E2_A3,0,2024-03-04 09:21:52
516,2024-03-04 09:21:54,1.0,E1,route_E1_A7,2,2024-03-04 09:21:52
219,2024-03-04 09:22:02,1.0,E24,route_E24_A6,9,2024-03-04 09:21:53
218,2024-03-04 09:22:05,1.0,E24,route_E24_A2,9,2024-03-04 09:21:56
517,2024-03-04 09:21:59,1.0,E1,route_E1_A16,2,2024-03-04 09:21:57
217,2024-03-04 09:22:08,1.0,E24,route_E24_A6,9,2024-03-04 09:21:59
216,2024-03-04 09:22:11,1.0,E24,route_E24_A5,9,2024-03-04 09:22:02
498,2024-03-04 09:22:02,1.0,E2,route_E2_A3,0,2024-03-04 09:22:02
518,2024-03-04 09:22:06,1.0,E1,route_E1_A16,2,2024-03-04 09:22:04
134,2024-03-04 09:22:07,1.0,E4,route_E4_A7,3,2024-03-04 09:22:04
226,2024-03-04 09:22:14,1.0,E24,route_E24_A2,9,2024-03-04 09:22:05
239,2024-03-04 09:22:16,1.0,E24,route_E24_A2,9,2024-03-04 09:22:07
240,2024-03-04 09:22:19,1.0,E24,route_E24_A6,9,2024-03-04 09:22:10
241,2024-03-04 09:22:22,1.0,E24,route_E24_A2,9,2024-03-04 09:22:13
264,2024-03-04 09:22:25,1.0,E24,route_E24_A2,9,2024-03-04 09:22:16
412,2024-03-04 09:22:23,1.0,E13,route_E13_A2,4,2024-03-04 09:22:19
263,2024-03-04 09:22:28,1.0,E24,route_E24_A2,9,2024-03-04 09:22:19
422,2024-03-04 09:22:24,1.0,E12,route_E12_A18,3,2024-03-04 09:22:21
413,2024-03-04 09:22:25,1.0,E13,route_E13_A2,4,2024-03-04 09:22:21
414,2024-03-04 09:22:26,1.0,E13,route_E13_A2,4,2024-03-04 09:22:22
262,2024-03-04 09:22:31,1.0,E24,route_E24_A2,9,2024-03-04 09:22:22
415,2024-03-04 09:22:28,1.0,E13,route_E13_A5,4,2024-03-04 09:22:24
347,2024-03-04 09:22:28,1.0,E5,route_E5_A3,4,2024-03-04 09:22:24
54,2024-03-04 09:22:27,1.0,E7,route_E7_A16,2,2024-03-04 09:22:25
10,2024-03-04 09:22:27,1.0,E6,route_E6_A2,2,2024-03-04 09:22:25
416,2024-03-04 09:22:30,1.0,E13,route_E13_A5,4,2024-03-04 09:22:26
421,2024-03-04 09:22:29,1.0,E12,route_E12_A18,3,2024-03-04 09:22:26
11,2024-03-04 09:22:31,1.0,E6,route_E6_A2,2,2024-03-04 09:22:29
55,2024-03-04 09:22:31,1.0,E7,route_E7_A18,2,2024-03-04 09:22:29
417,2024-03-04 09:22:33,1.0,E13,route_E13_A2,4,2024-03-04 09:22:29
22,2024-03-04 09:22:32,1.0,E6,route_E6_A2,2,2024-03-04 09:22:30
420,2024-03-04 09:22:33,1.0,E12,route_E12_A8,3,2024-03-04 09:22:30
56,2024-03-04 09:22:33,1.0,E7,route_E7_A16,2,2024-03-04 09:22:31
407,2024-03-04 09:22:36,1.0,E12,route_E12_A18,3,2024-03-04 09:22:33
356,2024-03-04 09:22:35,1.0,E21,route_E21_A18,0,2024-03-04 09:22:35
57,2024-03-04 09:22:37,1.0,E7,route_E7_A16,2,2024-03-04 09:22:35
12,2024-03-04 09:22:41,1.0,E6,route_E6_A2,2,2024-03-04 09:22:39
34,2024-03-04 09:22:42,1.0,E7,route_E7_A14,2,2024-03-04 09:22:40
13,2024-03-04 09:22:44,1.0,E6,route_E6_A2,2,2024-03-04 09:22:42
213,2024-03-04 09:22:45,1.0,E3,route_E3_A1,3,2024-03-04 09:22:42
302,2024-03-04 09:22:43,1.0,E22,route_E22_A2,0,2024-03-04 09:22:43
121,2024-03-04 09:22:48,1.0,E4,route_E4_A16,3,2024-03-04 09:22:45
357,2024-03-04 09:22:46,1.0,E21,route_E21_A17,0,2024-03-04 09:22:46
111,2024-03-04 09:22:50,1.0,E4,route_E4_A7,3,2024-03-04 09:22:47
214,2024-03-04 09:22:52,1.0,E3,route_E3_A1,3,2024-03-04 09:22:49
112,2024-03-04 09:22:53,1.0,E4,route_E4_A7,3,2024-03-04 09:22:50
113,2024-03-04 09:22:55,1.0,E4,route_E4_A16,3,2024-03-04 09:22:52
